abandoned,114173,1,,1,,,
abolitionist,114177,2,,1,,1,
access,114175,1,,1,,,,114181,1,,1,,,
actor,114177,2,,2,,,
acute,114177,1,,1,,,
addition,114173,1,,1,,,,114177,1,,1,,,
additionally,114177,1,,1,,,
advisors,114177,1,,1,,,
aesthetic,114177,1,,1,,,
african,114172,2,,1,,1,,114174,2,,1,,1,,114177,2,,1,,1,,114181,2,,1,,1,
age,114172,7,,7,,,,114173,7,,7,,,,114174,7,,7,,,,114175,7,,7,,,,114176,7,,7,,,,114177,7,,7,,,,114178,5,,5,,,,114179,5,,5,,,,114180,7,,7,,,,114181,7,,7,,,
air,114172,1,,1,,,
american,114172,4,,1,1,2,,114173,2,,,1,1,,114174,4,,1,1,2,,114175,2,,,1,1,,114176,2,,,1,1,,114177,6,,2,1,3,,114178,4,,1,1,2,,114179,2,,,1,1,,114180,2,,,1,1,,114181,6,,2,1,3,
antique,114174,1,,1,,,
appointed,114173,1,,1,,,
approximately,114173,1,,1,,,
architect,114177,3,,3,,,
architectural,114177,2,,2,,,
area,114172,3,,1,1,1,,114173,4,,2,1,1,,114174,3,,1,1,1,,114175,4,,2,1,1,,114176,3,,1,1,1,,114177,3,,1,1,1,,114178,3,,1,1,1,,114179,3,,1,1,1,,114180,2,,,1,1,,114181,3,,1,1,1,
areas,114172,1,,,1,,,114173,1,,,1,,,114174,1,,,1,,,114175,1,,,1,,,114176,1,,,1,,,114177,1,,,1,,,114178,1,,,1,,,114179,1,,,1,,,114180,1,,,1,,,114181,1,,,1,,
arrived,114173,1,,1,,,
arts,114177,2,,1,,1,
asian,114172,1,,,,1,,114173,1,,,,1,,114174,1,,,,1,,114175,1,,,,1,,114177,1,,,,1,,114181,1,,,,1,
assist,114177,1,,1,,,
automobile,114177,1,,,,1,
avenue,114175,1,,1,,,,114181,1,,1,,,
average,114172,2,,2,,,,114173,2,,2,,,,114174,2,,2,,,,114175,2,,2,,,,114176,2,,2,,,,114177,2,,2,,,,114178,2,,2,,,,114179,3,,3,,,,114180,2,,2,,,,114181,2,,2,,,
aviator,114177,2,,1,,1,
bailey,114177,1,,1,,,
bank,114172,2,,2,,,,114177,1,,1,,,
banks,114176,1,,1,,,
barber,114177,2,,1,,1,
base,114172,1,,1,,,
beds,114177,1,,1,,,
began,114172,1,,1,,,,114177,1,,1,,,
benjamin,114177,2,,1,,1,
bills,114175,1,,1,,,
billy,114177,2,,1,,1,
blacksmith,114172,1,,1,,,
bluffs,114172,5,,4,,1,
boasts,114175,1,,1,,,
