aardenburg,120158,2,,1,,1,
activities,120153,1,,1,,,
afsluitdijk,120152,1,,,,1,,120153,2,,1,,1,
age,120151,5,,5,,,,120154,6,,6,,,,120157,5,,5,,,
agglomeration,120149,1,,1,,,
agriculture,120149,1,,,,1,
alkmaar,120149,9,,3,,6,,120150,3,,1,,2,,120152,2,,1,,1,
almere,120149,1,,,,1,
america,120152,1,,,,1,
american,120151,2,,,1,1,,120154,2,,,1,1,,120157,2,,,1,1,
amsterdam,120149,3,,1,,2,,120150,3,,2,,1,,120152,4,,1,,3,
andy,120150,2,,1,,1,
appeal,120149,2,,1,,1,,120150,5,,1,1,3,,120153,1,,,,1,,120155,1,,,,1,,120156,2,,,1,1,,120158,1,,,,1,
appeared,120153,1,,1,,,
approximately,120152,1,,1,,,
area,120150,1,,1,,,,120151,1,,1,,,,120154,1,,1,,,,120157,3,,1,1,1,,120158,1,,1,,,
areas,120153,1,,1,,,,120157,1,,,1,,
array,120158,1,,1,,,
assendelft,120149,1,,,,1,
athlete,120158,1,,1,,,
attend,120150,1,,1,,,
august,120152,1,,,1,,
average,120151,2,,2,,,,120154,2,,2,,,,120157,3,,3,,,
baarsdorpermeer,120152,1,,,,1,
bangert,120152,1,,,,1,
bankruptcy,120149,1,,,,1,
beautiful,120149,1,,1,,,
beemster,120149,1,,,,1,
beersel,120152,1,,,,1,
behoud,120158,1,,1,,,
belangen,120155,1,,1,,,
belief,120153,1,,1,,,
bergen,120149,1,,1,,,
bergneustadt,120155,3,,2,,1,
berkhout,120152,2,,1,,1,
berlin,120152,2,,1,,1,
birth,120158,1,,1,,,
black,120152,1,,,,1,
blaricum,120158,1,,1,,,
blokdijk,120152,1,,,,1,
blokker,120152,1,,,,1,
bobeldijk,120152,1,,,,1,
body,120149,1,,,,1,
boekproducties,120149,1,,1,,,
bold,120149,1,,1,,,
bomenwijk,120149,2,,1,,1,
bontekoe,120152,1,,,,1,
born,120150,1,,1,,,,120158,1,,1,,,
bowling,120149,1,,,,1,
boyd,120150,2,,1,,1,
bram,120152,1,,,,1,
bring,120150,1,,1,,,
brink,120150,2,,1,,1,,120158,1,,,1,,
broek,120156,2,,1,,1,
broekerveiling,120156,1,,1,,,
broekhorn,120149,2,,1,,1,
brook,120154,2,1,,1,,
build,120153,1,,1,,,
bulb,120149,1,,1,,,
bureau,120151,2,,1,,1,,120154,2,,1,,1,,120157,2,,1,,1,
burgemeester,120149,2,,1,,1,
burgerbelang,120149,1,,1,,,
buses,120149,1,,1,,,
butterhuizen,120149,2,,1,,1,
called,120158,1,,1,,,
cape,120152,2,,,,2,
capita,120151,2,,1,,1,,120154,2,,1,,1,,120157,2,,1,,1,
cbs,120149,2,,,2,,,120150,2,,,2,,,120152,2,,,2,,,120153,2,,,2,,,120155,2,,,2,,,120156,2,,,2,,,120158,2,,,2,,
cda,120149,1,,1,,,,120150,3,,2,1,,,120153,1,,1,,,,120155,1,,1,,,,120156,2,,1,1,,,120158,1,,1,,,
