abandoned,124881,2,,2,,,
abenaki,124882,2,,1,,1,
abrupt,124881,1,,1,,,
academy,124878,4,,3,,1,,124879,2,,1,,1,
acquired,124881,1,,1,,,
adam,124877,1,,,,1,
adams,124878,2,,1,,1,
added,124881,1,,1,,,
admitting,124878,1,,1,,,
african,124874,2,,1,,1,,124878,2,,1,,1,,124879,2,,1,,1,,124882,2,,1,,1,
age,124874,7,,7,,,,124875,5,,5,,,,124876,6,,6,,,,124878,7,,7,,,,124879,7,,7,,,,124880,6,,6,,,,124881,8,,7,,1,,124882,7,,7,,,,124883,5,,5,,,
agencies,124881,1,,1,,,
agency,124881,2,,1,,1,
agriculture,124882,2,,1,,1,
albert,124881,1,,1,,,
album,124877,4,,,,4,
alien,124877,2,,,,2,
allies,124881,1,,1,,,
allowed,124881,1,,1,,,
alternative,124877,2,,,,1,1
american,124874,4,,2,,2,,124878,6,,3,,3,,124879,4,,2,,2,,124880,3,,1,,1,1,124881,3,,2,,1,,124882,4,,2,,2,,124883,1,,1,,,
americans,124881,1,,,,1,
americas,124877,1,,,,1,
andesite,124881,1,,,,1,
andrew,124877,3,,2,,1,,124882,1,,,1,,
angel,124877,1,,,,1,
angeles,124877,1,,1,,,
animal,124881,1,,1,,,
anne,124877,1,,,,1,
annual,124881,1,,1,,,
ant,124877,1,,,,1,
apartment,124881,1,,1,,,
arc,124881,2,,1,,1,
archives,124881,1,,1,,,
area,124874,5,,3,1,1,,124875,3,,1,1,1,,124876,3,,1,1,1,,124878,4,,2,1,1,,124879,2,,,1,1,,124880,3,,1,1,1,,124881,7,,3,1,2,1,124882,4,,2,1,1,,124883,6,,2,1,2,1
areas,124874,1,,,1,,,124875,1,,,1,,,124876,1,,,1,,,124880,1,,,1,,,124881,1,,,1,,,124883,1,,,1,,
arrowhead,124882,1,,,,1,
arrowheads,124882,1,,1,,,
arsenic,124881,2,,1,,1,
art,124877,2,,,1,1,,124881,2,,2,,,
arthritis,124881,1,,1,,,
arthur,124877,1,,,,1,
article,124877,1,,1,,,
artifacts,124881,1,,1,,,,124882,1,,1,,,
artimovich,124882,1,,,1,,
artist,124881,2,,1,,1,
artists,124881,4,,4,,,
arts,124881,1,,1,,,
asian,124874,1,,,,1,,124875,1,,,,1,,124878,1,,,,1,,124879,1,,,,1,,124881,1,,,,1,,124882,1,,,,1,
assembly,124882,1,,1,,,
assiniboine,124881,1,,,,1,
astbury,124877,1,,,,1,
atkinson,124878,13,1,9,2,1,
atkinsonnh,124878,2,,,2,,
atlanta,124874,2,,1,,1,
attend,124881,1,,1,,,
attract,124874,1,,1,,,
attracted,124881,1,,1,,,
auburn,124879,17,1,10,3,3,
auburnnh,124879,1,,,1,,
augustus,124881,2,,1,,1,
ausgang,124877,1,,,,1,
avenue,124878,1,,1,,,
average,124874,2,,2,,,,124875,2,,2,,,,124876,2,,2,,,,124878,2,,2,,,,124879,2,,2,,,,124880,2,,2,,,,124881,2,,2,,,,124882,2,,2,,,,124883,2,,2,,,
azure,124880,5,1,1,3,,
back,124878,1,,1,,,
baker,124874,12,1,8,3,,,124881,1,,1,,,
bakery,124881,1,,1,,,
balaam,124877,1,,,,1,
ballard,124877,1,,,,1,
ballet,124877,1,,,,1,
band,124877,16,,,,16,,124878,1,,,,1,
bands,124877,2,,1,,1,
bank,124881,2,,2,,,
banshees,124877,4,,,,4,
bar,124881,2,,2,,,
barn,124881,1,,1,,,
barricaded,124881,1,,1,,,
baseball,124875,1,,1,,,
basin,124878,2,,1,,1,,124879,2,,1,,1,,124881,59,1,52,6,,,124882,2,,1,,1,
basins,124881,5,,5,,,
bass,124877,3,,,2,1,
batcave,124877,1,,,,1,
bath,124881,1,,1,,,
batholith,124881,3,,1,,2,
battle,124876,2,,1,,1,,124881,4,,2,,2,
battles,124881,1,,1,,,
baudelaire,124877,1,,,,1,
bauhaus,124877,2,,,,2,
bay,124881,1,,1,,,
bce,124881,1,,1,,,
bearing,124881,1,,1,,,
beat,124877,1,,,,1,
beck,124881,1,,1,,,
beer,124881,1,,1,,,
began,124878,1,,1,,,,124881,5,,5,,,
beginning,124877,1,,1,,,
begins,124879,1,,1,,,
bela,124877,2,,1,,1,
bell,124881,1,,1,,,
bennett,124878,1,,,1,,
benning,124882,2,,1,,1,
bering,124881,1,,,,1,
bible,124877,2,,2,,,
bighorn,124881,2,,1,,1,
birthday,124877,4,,,,4,
bison,124881,3,,1,,2,
black,124877,1,,1,,,
blackfeet,124881,4,,3,,1,
blacksmith,124881,1,,1,,,
blood,124877,1,,,,1,
blooms,124879,1,,1,,,
blues,124877,1,,,,1,
bluffers,124877,1,,1,,,
board,124878,2,,,1,1,,124879,2,,,1,1,,124882,2,,,1,1,
body,124881,1,,1,,,
boom,124881,1,,1,,,
booms,124881,1,,1,,,
born,124875,1,,1,,,,124883,1,,1,,,
boston,124877,1,,1,,,,124878,2,,1,,1,
boulder,124881,14,,10,,4,
bowie,124877,2,,,,2,
boys,124878,1,,1,,,
brad,124878,1,,,,1,
branch,124881,1,,1,,,
brentwood,124882,9,1,4,2,2,
brentwoodnh,124882,2,,,2,,
brentwoodseal,124882,1,,,1,,
brewery,124881,1,,1,,,
brian,124877,1,,,,1,
bridge,124881,1,,,,1,
broadcaster,124877,2,,1,,1,
broadcasts,124881,1,,1,,,
brothers,124881,4,,4,,,
bryan,124882,1,,,1,,
buckets,124881,1,,1,,,
buckeye,124881,1,,1,,,
buffalo,124881,1,,1,,,
building,124878,2,,2,,,
buildings,124878,1,,1,,,,124881,3,,3,,,
built,124881,2,,2,,,
bulgaria,124875,2,,1,,1,
bullion,124881,2,,2,,,
bureau,124874,2,,1,,1,,124875,2,,1,,1,,124876,2,,1,,1,,124878,2,,1,,1,,124879,1,,,,1,,124880,2,,1,,1,,124881,1,,1,,,,124882,2,,1,,1,,124883,2,,1,,1,
burnt,124878,1,,1,,,
business,124881,3,,3,,,
businesses,124881,1,,1,,,
businessmen,124878,1,,1,,,
butte,124881,7,,4,,3,
byrne,124882,1,,,1,,
cabaret,124877,2,,,1,1,
cabins,124881,1,,1,,,
cadmium,124881,2,,1,,1,
call,124881,1,,1,,,
camp,124881,2,,2,,,
campaign,124874,1,,1,,,
canyon,124881,2,,2,,,
capita,124874,2,,1,,1,,124875,2,,1,,1,,124876,2,,1,,1,,124878,2,,1,,1,,124879,2,,1,,1,,124880,2,,1,,1,,124881,2,,1,,1,,124882,2,,1,,1,,124883,2,,1,,1,
cardwell,124883,6,1,2,3,,
carried,124881,1,,1,,,
carry,124881,1,,1,,,
cars,124881,1,,1,,,
cataract,124881,9,,9,,,
caused,124881,1,,1,,,
cdp,124880,5,,4,1,,,124881,5,,4,1,,,124883,5,,4,1,,
cdps,124881,1,,1,,,
census,124874,15,,2,1,12,,124875,11,,2,1,8,,124876,10,,2,1,7,,124878,11,,2,,9,,124879,11,,1,,10,,124880,15,,2,2,10,1,124881,15,,2,2,10,1,124882,11,,1,,10,,124883,15,,2,2,10,1
center,124881,1,,1,,,
century,124879,1,,1,,,,124881,3,,3,,,
certification,124877,1,,,,1,
chair,124882,1,,,1,,
chairman,124878,1,,,1,,,124879,1,,,1,,
chapter,124877,2,,2,,,
charles,124877,1,,,,1,
charlton,124877,1,,1,,,
cheered,124879,1,,1,,,
chester,124879,5,,4,,1,
chet,124883,2,,1,,1,
chicago,124874,2,,1,,1,
children,124877,2,,,,2,
childs,124878,1,,,1,,
christian,124877,2,,,,2,
cities,124874,1,,,,,1
city,124874,7,,4,2,1,,124875,2,,1,1,,,124876,1,,,1,,,124880,1,,,1,,,124881,2,,2,,,,124883,1,,,1,,
claims,124881,1,,1,,,
clan,124877,1,,,,1,
clancy,124881,4,,2,,2,
clark,124881,2,,1,,1,
class,124874,1,,1,,,
classrooms,124878,1,,1,,,
claytown,124877,1,,,,1,
cleanup,124881,1,,1,,,
cleopatra,124877,1,,1,,,
climate,124881,1,,1,,,
clinic,124881,1,,1,,,
close,124881,1,,1,,,
closed,124881,1,,1,,,
clovis,124881,4,,3,,1,
club,124877,1,,,,1,
coach,124875,1,,1,,,
coastal,124882,1,,1,,,
cocteau,124877,1,,,,1,
code,124874,5,,,3,2,,124875,5,,,3,2,,124876,5,,,3,2,,124878,5,,,3,2,,124879,5,,,3,2,,124880,3,,,2,1,,124881,5,,,3,2,,124882,5,,,3,2,,124883,5,,,3,2,
cogswell,124878,1,,1,,,
cohen,124877,2,,,,2,
collins,124877,3,,2,,1,
