abandoned,113226,1,,1,,,,113230,1,,1,,,
abbey,113232,1,,1,,,
abc,113226,14,,13,,1,
abe,113227,1,,,1,,
abiding,113226,1,,1,,,
abruptly,113226,1,,1,,,
absence,113226,1,,1,,,
absolutely,113230,1,,1,,,
abstract,113231,1,,1,,,
accepted,113230,1,,1,,,
access,113230,1,,1,,,
accessed,113226,2,,2,,,
accidentally,113230,1,,1,,,
accompanied,113230,1,,1,,,
accordance,113230,1,,1,,,
account,113230,4,,4,,,
accusations,113230,2,,2,,,
acid,113230,1,,,,1,
acknowledged,113226,1,,1,,,
acquiring,113226,1,,1,,,
act,113230,2,,2,,,
acted,113230,3,,3,,,
acting,113226,2,,1,,1,
actions,113230,1,,1,,,
active,113232,1,,1,,,
activism,113230,2,,,1,1,
activist,113230,1,,1,,,
actor,113226,5,,,1,4,,113227,1,,,,1,
actors,113226,2,,2,,,
adamant,113226,1,,1,,,
adaptations,113227,3,,1,,1,1
adapted,113227,1,,,1,,
add,113226,1,,1,,,
added,113226,1,,1,,,
addition,113230,1,,1,,,
additional,113232,1,,1,,,
additionally,113226,1,,1,,,
addresses,113230,1,,1,,,
adjacent,113231,1,,1,,,
adjoins,113231,1,,1,,,
adjusted,113232,1,,1,,,
adult,113226,1,,1,,,
adventures,113227,1,,,,1,
advertisements,113226,1,,1,,,
advice,113226,1,,1,,,,113230,1,,1,,,
advocate,113230,1,,1,,,
advocates,113230,1,,,,,1
ael,113232,1,,1,,,
aero,113231,1,,,,1,
affected,113226,1,,1,,,
affiliate,113226,1,,1,,,
afraid,113226,1,,1,,,
afternoon,113230,1,,1,,,
age,113230,1,,,1,,
agriculture,113231,1,,,,1,
aimed,113230,1,,1,,,
aired,113226,9,,9,,,
aires,113231,1,,,,1,
airing,113226,3,,3,,,
airplay,113226,1,,1,,,
airport,113231,2,,1,,1,
alan,113226,1,,,,1,
album,113226,3,,2,,1,
allan,113226,1,,1,,,
allegations,113230,1,,1,,,
ally,113232,2,,1,,1,
alphabet,113232,1,,1,,,
altered,113230,1,,1,,,
altieri,113226,3,,,1,2,
