abdul,113668,4,,,,4,
access,113660,1,,1,,,,113661,1,,1,,,
accessed,113660,1,,1,,,
accommodate,113661,1,,1,,,
accusation,113664,1,,1,,,
accusations,113664,1,,1,,,
achieved,113661,1,,1,,,
achievement,113661,1,,1,,,
adjudged,113663,1,,1,,,
adtec,113668,1,,,,1,
adventure,113660,1,,1,,,
advertising,113663,1,,1,,,
age,113666,1,,,1,,
agree,113664,1,,1,,,
agrees,113661,1,,1,,,
aide,113660,1,,1,,,
aim,113661,1,,1,,,
airport,113668,1,,,,1,
aise,113666,2,,,,2,
akademi,113668,1,,,,1,
alam,113668,16,1,,3,12,
aldrich,113661,1,,1,,,
alexander,113663,2,,1,,1,
algora,113664,2,,2,,,
alnwick,113661,1,,1,,,
alphabet,113668,1,,,,1,
alton,113661,1,,1,,,
amaniah,113660,1,,1,,,
ambassador,113666,1,,,,1,
american,113663,1,,1,,,
americans,113663,4,,2,,2,
ancient,113661,1,,,,,1
anderson,113663,2,,1,,1,
angeles,113663,2,,1,,1,
animals,113660,1,,1,,,
annually,113663,1,,1,,,
approaches,113661,1,,1,,,
aquatic,113668,1,,,,1,
arched,113660,1,,1,,,
architect,113661,3,,1,,2,
architectural,113661,1,,1,,,
architecture,113660,2,,,1,1,,113661,4,,,,3,1
archives,113661,1,,1,,,
arduous,113660,1,,1,,,
area,113661,1,,1,,,
areas,113668,2,,,1,1,
argue,113664,1,,1,,,
argument,113661,1,,1,,,
armenians,113666,4,,,,1,3
army,113661,2,,,1,1,,113666,1,,,,1,
arrives,113660,1,,1,,,
art,113660,1,,1,,,
artist,113666,1,,,1,,
ash,113660,1,,1,,,
asia,113668,2,,,,2,
asli,113660,2,,1,,1,
association,113663,5,,3,,2,
attach,113666,1,,,,1,
attend,113660,1,,1,,,
attitudes,113664,2,,2,,,
attraction,113660,1,,,1,,
attractions,113661,1,,,,,1
audio,113660,1,,1,,,
august,113661,1,,1,,,
aurum,113661,1,,1,,,
australia,113660,2,,1,,1,
avalanche,113663,4,,2,,2,
award,113663,6,,5,1,,
awarded,113663,3,,3,,,
awards,113663,7,,3,,1,3
aziz,113668,4,,,,4,
background,113660,1,,1,,,
bahadur,113668,1,,,,1,
bailey,113661,1,,,,1,
ball,113661,1,,1,,,
balustrades,113660,1,,1,,,
bandaraya,113668,1,,,1,,
bangkok,113660,1,,1,,,
bangunan,113668,1,,,,1,
bank,113660,1,,1,,,
barbarella,113666,1,,,,1,
baron,113661,1,,,,1,
barone,113664,1,,1,,,
barry,113663,2,,1,,1,
bars,113660,1,,1,,,
base,113660,1,,1,,,
baseball,113661,1,,,,1,,113663,3,,2,,1,
basketball,113663,2,,1,,1,
bath,113660,1,,1,,,
bats,113660,1,,1,,,
batu,113660,31,1,26,2,2,,113668,2,,,,2,
batumalai,113660,1,,,1,,
bay,113663,2,,1,,1,
bbc,113661,2,,1,,1,
bearer,113660,1,,1,,,
bearers,113660,2,,2,,,
beatles,113666,1,,,,1,
beauchamp,113661,1,,1,,,
beautiful,113668,1,,,1,,
beegle,113664,1,,1,,,
began,113660,1,,1,,,,113661,1,,1,,,,113663,1,,1,,,
beginnings,113663,1,,1,,,
begins,113660,1,,1,,,
begun,113661,1,,1,,,
behavior,113664,1,,1,,,
beneath,113660,1,,1,,,
bestari,113668,1,,,1,,
biggest,113660,1,,1,,,
bill,113666,1,,,,1,
billboard,113666,1,,,,1,
birth,113666,1,,,1,,
births,113666,1,,,,,1
biting,113660,1,,1,,,
black,113663,6,,6,,,
blackhawks,113663,6,,,,6,
blood,113660,1,,1,,,
blues,113663,6,,4,,2,
board,113660,1,,1,,,
bonds,113663,2,,1,,1,
books,113664,1,,1,,,
boston,113663,30,,15,,15,
bourque,113663,2,,1,,1,
bowed,113660,1,,1,,,
brands,113668,1,,,,1,
brass,113660,1,,1,,,
brenda,113666,1,,,,1,
brilliant,113668,1,,,1,,
britain,113661,4,,2,,2,
britains,113661,1,,1,,,
