abandon,124127,1,,1,,,
absence,124127,1,,1,,,
acquire,124127,1,,1,,,
acres,124127,1,,1,,,
act,124127,6,,4,,2,
active,124133,1,,1,,,
activities,124130,1,,1,,,
actor,124127,1,,1,,,
additional,124127,1,,1,,,
administration,124127,2,,1,,1,
administrator,124126,1,,1,,,
adult,124127,2,,1,,1,
african,124126,2,,1,,1,,124127,2,,1,,1,,124129,2,,1,,1,,124131,2,,1,,1,,124135,2,,1,,1,
age,124126,7,,7,,,,124127,7,,7,,,,124128,5,,5,,,,124129,6,,6,,,,124130,7,,7,,,,124131,7,,7,,,,124133,6,,6,,,,124135,7,,7,,,,124136,5,,5,,,,124137,7,,7,,,
aggressively,124127,1,,1,,,
aging,124127,1,,1,,,
agreed,124127,1,,1,,,
agricultural,124127,4,,4,,,,124133,1,,1,,,
agriculture,124127,2,,2,,,,124137,1,,1,,,
air,124127,1,,1,,,
albinus,124137,2,,1,,1,
alfred,124135,1,,,,1,
allied,124135,4,,1,,3,
aluminum,124127,1,,1,,,
america,124127,2,,1,,1,
american,124126,6,,2,1,3,,124127,7,,3,1,3,,124128,2,,,1,1,,124129,4,,1,1,2,,124130,4,,1,1,2,,124131,4,,1,1,2,,124133,2,,,1,1,,124135,4,,1,1,2,,124136,2,,,1,1,,124137,8,,3,1,4,
andreas,124127,1,,1,,,
andrew,124127,2,,1,,1,
annie,124137,1,,1,,,
annually,124127,1,,1,,,,124130,1,,1,,,
antique,124133,1,,1,,,
appleton,124127,1,,1,,,
appointed,124126,1,,1,,,,124137,1,,1,,,
approved,124137,1,,1,,,
april,124127,1,,1,,,
archer,124127,2,,1,,1,
architect,124127,1,,1,,,
area,124126,5,,1,1,2,1,124127,6,,4,1,1,,124128,3,,1,1,1,,124129,3,,1,1,1,,124130,7,,5,1,1,,124131,3,,1,1,1,,124133,3,,1,1,1,,124135,3,,1,1,1,,124136,3,,1,1,1,,124137,2,,,1,1,
areas,124126,1,,,1,,,124127,2,,,1,,1,124128,1,,,1,,,124129,1,,,1,,,124130,1,,,1,,,124131,1,,,1,,,124133,1,,,1,,,124135,1,,,1,,,124136,1,,,1,,,124137,1,,,1,,
arising,124127,1,,1,,,
army,124127,1,,1,,,,124135,1,,,,1,
arrival,124127,1,,1,,,
art,124126,1,,1,,,,124127,1,,1,,,
ashton,124137,2,,1,,1,
asian,124126,1,,,,1,,124127,1,,,,1,,124130,1,,,,1,,124131,1,,,,1,,124135,1,,,,1,
assists,124130,1,,1,,,
athletic,124126,1,,,,1,,124127,1,,1,,,,124133,1,,1,,,
attacks,124127,2,,1,,1,
attempting,124127,1,,1,,,
attracted,124127,2,,2,,,,124130,1,,1,,,
attractive,124127,1,,1,,,
august,124127,1,,1,,,
authorized,124127,1,,1,,,
auto,124127,1,,1,,,
automobile,124127,1,,1,,,
avenues,124127,1,,1,,,
average,124126,2,,2,,,,124127,2,,2,,,,124128,2,,2,,,,124129,2,,2,,,,124130,2,,2,,,,124131,2,,2,,,,124133,2,,2,,,,124135,2,,2,,,,124136,3,,3,,,,124137,2,,2,,,
babcock,124127,1,,1,,,
ball,124130,3,,2,,1,
band,124126,1,,,,1,
bandog,124137,2,,1,,1,
bank,124127,2,,2,,,,124133,1,,1,,,
bankers,124127,1,,1,,,
banks,124127,1,,1,,,
baptist,124130,1,,1,,,
