accepted,120657,1,,1,,,
access,120657,1,,,1,,
added,120657,1,,1,,,
african,120652,2,,1,,1,,120655,2,,1,,1,,120657,2,,1,,1,,120659,2,,1,,1,
agder,120654,3,1,,1,1,
age,120652,7,,7,,,,120653,7,,7,,,,120654,5,,5,,,,120655,5,,5,,,,120656,7,,7,,,,120657,7,,7,,,,120658,5,,5,,,,120659,5,,5,,,,120660,5,,5,,,
alma,120655,3,1,,2,,
alvarado,120656,4,1,,3,,
ameliorate,120657,1,,1,,,
american,120652,6,,2,1,3,,120653,4,,1,1,2,,120654,3,,,1,2,,120655,4,,1,1,2,,120656,2,,,1,1,,120657,6,,2,1,3,,120658,4,,1,1,2,,120659,6,,2,1,3,,120660,2,,,1,1,
americans,120654,1,,1,,,
anxious,120657,1,,1,,,
arctic,120657,1,,1,,,
area,120652,1,,1,,,,120653,3,,1,1,1,,120654,1,,1,,,,120655,1,,1,,,,120656,3,,1,1,1,,120657,5,,3,1,1,,120658,1,,1,,,,120659,1,,1,,,,120660,1,,1,,,
areas,120653,1,,,1,,,120656,1,,,1,,,120657,1,,,1,,
argyle,120657,17,1,13,3,,
arterial,120656,1,,1,,,
asian,120654,3,,2,,1,,120657,1,,,,1,,120658,3,,2,,1,
attractive,120657,1,,1,,,
augsburg,120658,2,1,,1,,
average,120652,2,,2,,,,120653,2,,2,,,,120654,2,,2,,,,120655,2,,2,,,,120656,2,,2,,,,120657,2,,2,,,,120658,2,,2,,,,120659,2,,2,,,,120660,2,,2,,,
award,120657,1,,1,,,
backyards,120657,1,,1,,,
began,120657,2,,2,,,
begin,120657,1,,1,,,
bergeron,120657,1,,1,,,
big,120657,1,,,1,,,120659,2,1,,1,,
bitterly,120657,1,,1,,,
bloomer,120660,2,1,,1,,
boards,120657,1,,1,,,
boasts,120657,1,,1,,,
bodies,120657,1,,1,,,
bonds,120657,1,,1,,,
border,120657,1,,1,,,
bought,120657,1,,1,,,
brick,120657,1,,1,,,
built,120657,2,,2,,,
bureau,120652,2,,1,,1,,120653,2,,1,,1,,120654,2,,1,,1,,120655,2,,1,,1,,120656,2,,1,,1,,120657,2,,1,,1,,120658,2,,1,,1,,120659,2,,1,,1,,120660,2,,1,,1,
businesses,120657,1,,1,,,
businessmen,120657,1,,1,,,
canadian,120657,2,,2,,,
canadians,120657,1,,1,,,
capita,120652,2,,1,,1,,120653,2,,1,,1,,120654,2,,1,,1,,120655,2,,1,,1,,120656,2,,1,,1,,120657,2,,1,,1,,120658,2,,1,,1,,120659,2,,1,,1,,120660,2,,1,,1,
cdt,120652,1,,,1,,,120653,1,,,1,,,120654,1,,,1,,,120655,1,,,1,,,120656,1,,,1,,,120657,1,,,1,,,120658,1,,,1,,,120659,1,,,1,,,120660,1,,,1,,
census,120652,12,,2,1,9,,120653,10,,2,1,7,,120654,9,,3,1,5,,120655,8,,2,1,5,,120656,11,,2,1,8,,120657,11,,2,,9,,120658,10,,3,1,6,,120659,11,,2,1,8,,120660,10,,2,1,7,
central,120652,3,,,2,1,,120653,3,,,2,1,,120654,3,,,2,1,,120655,3,,,2,1,,120656,3,,,2,1,,120657,5,,1,2,2,,120658,3,,,2,1,,120659,3,,,2,1,,120660,3,,,2,1,
championships,120657,1,,1,,,
cheboygan,120651,3,1,1,,1,
cities,120653,1,,,,,1,120656,1,,,,,1,120657,1,,,,,1
city,120653,6,,4,1,1,,120656,6,,4,1,1,,120657,10,,7,2,1,
clausen,120657,1,,,1,,
climate,120657,2,,2,,,
climatic,120657,1,,1,,,
code,120652,1,,,1,,,120653,3,,,2,1,,120654,1,,,1,,,120655,1,,,1,,,120656,5,,,3,2,,120657,5,,,3,2,,120658,1,,,1,,,120659,1,,,1,,,120660,1,,,1,,
cold,120657,2,,2,,,
communities,120657,1,,1,,,
community,120653,1,,1,,,,120656,1,,1,,,,120657,2,,2,,,
company,120657,1,,1,,,
completing,120657,1,,1,,,
conditions,120657,1,,1,,,
conspicous,120654,1,,1,,,
construction,120657,1,,1,,,
continental,120657,1,,1,,,
contrast,120657,1,,1,,,
conveniently,120657,1,,1,,,
