aalden,118417,2,,1,,1,
achterste,118417,2,,1,,1,
airport,118420,2,,1,,1,
altena,118423,3,,2,,1,
alteveer,118418,3,,2,,1,,118423,2,,1,,1,
amerika,118423,3,,2,,1,
andel,118420,2,,1,,1,
anholt,118418,3,,2,,1,
ansen,118418,2,,1,,1,
area,118420,2,,2,,,
areas,118420,1,,1,,,
arlo,118418,2,,1,,1,
arms,118416,1,,,1,,,118417,1,,,1,,,118418,1,,,1,,,118420,2,,,1,1,,118421,1,,,1,,,118422,1,,,1,,,118423,1,,,1,,,118424,1,,,1,,,118425,1,,,1,,
armweide,118418,2,,1,,1,
array,118422,1,,1,,,
assen,118425,2,,1,,1,
atque,118420,1,,1,,,
attracts,118420,1,,1,,,
august,118420,1,,1,,,
balinge,118422,4,,2,,2,
ballast,118417,3,,2,,1,
bazuin,118418,2,,1,,1,
beehive,118420,1,,,,1,
beehives,118420,1,,1,,,
beekeeping,118420,1,,,,1,
beilen,118422,4,,2,,2,
belarus,118417,4,,2,,2,
benderse,118418,2,,1,,1,
benneveld,118417,2,,1,,1,
bente,118417,2,,1,,1,
berghuizen,118418,2,,1,,1,
blijdenstein,118418,2,,1,,1,
bloemberg,118418,2,,1,,1,
boerelaan,118423,2,,1,,1,
boon,118420,1,,1,,,
borger,118416,10,1,3,5,1,
born,118421,1,,1,,,
boschoord,118425,2,,1,,1,
bought,118420,1,,1,,,
bovenboer,118421,4,,2,,2,
bovensmilde,118422,2,,1,,1,
bovensteenwijksmoer,118417,2,,1,,1,
braamberg,118418,2,,1,,1,
brest,118417,3,,2,,1,
broekhuizen,118421,3,,2,,1,
bronneger,118416,2,,1,,1,
bronnegerveen,118416,2,,1,,1,
brunsting,118422,2,,1,,1,
bruntinge,118422,2,,1,,1,
buinen,118416,4,,2,,2,
buinerveen,118416,2,,1,,1,
buitenhuizen,118418,2,,1,,1,
bultinge,118418,2,,1,,1,
bunne,118424,2,,1,,1,
bunnerveen,118424,2,,1,,1,
called,118420,1,,1,,,
camp,118422,3,,2,,1,
canal,118420,1,,,,1,
canals,118420,3,,3,,,
canton,118419,1,,1,,,
cbs,118416,2,,,2,,,118417,2,,,2,,,118418,2,,,2,,,118420,2,,,2,,,118421,2,,,2,,,118422,2,,,2,,,118423,2,,,2,,,118424,2,,,2,,,118425,2,,,2,,
central,118416,4,,,2,2,,118417,4,,,2,2,,118418,4,,,2,2,,118420,4,,,2,2,,118421,4,,,2,2,,118422,4,,,2,2,,118423,4,,,2,2,,118424,4,,,2,2,,118425,4,,,2,2,
centre,118421,1,,1,,,
century,118417,1,,1,,,,118421,1,,1,,,
cest,118416,1,,,1,,,118417,1,,,1,,,118418,1,,,1,,,118420,1,,,1,,,118421,1,,,1,,,118422,1,,,1,,,118423,1,,,1,,,118424,1,,,1,,,118425,1,,,1,,
cet,118416,1,,,1,,,118417,1,,,1,,,118418,1,,,1,,,118420,1,,,1,,,118421,1,,,1,,,118422,1,,,1,,,118423,1,,,1,,,118424,1,,,1,,,118425,1,,,1,,
channel,118425,1,,1,,,
church,118421,1,,1,,,
cities,118417,1,,,,,1,118420,2,,1,,,1
city,118417,7,,5,,2,,118419,1,,1,,,,118420,1,,1,,,,118421,5,,3,,2,
closer,118421,1,,1,,,
coat,118416,1,,,1,,,118417,1,,,1,,,118418,1,,,1,,,118420,2,,,1,1,,118421,1,,,1,,,118422,1,,,1,,,118423,1,,,1,,,118424,1,,,1,,,118425,1,,,1,,
coevorden,118417,24,1,11,5,7,
concentration,118422,1,,1,,,
council,118420,1,,1,,,
country,118416,1,,,1,,,118417,1,,,1,,,118418,1,,,1,,,118420,1,,,1,,,118421,1,,,1,,,118422,1,,,1,,,118423,1,,,1,,,118424,1,,,1,,,118425,1,,,1,,
created,118422,1,,1,,,
crossed,118425,1,,1,,,
dalen,118417,4,,2,,2,
dalerpeel,118417,2,,1,,1,
dalerveen,118417,2,,1,,1,
darp,118425,2,,1,,1,
dates,118420,1,,1,,,
days,118420,1,,1,,,
death,118420,1,,1,,,
december,118420,1,,1,,,
den,118417,2,,1,,1,
deportation,118422,1,,1,,,
der,118420,1,,1,,,
deserta,118420,1,,1,,,
deserted,118420,1,,1,,,
design,118417,1,,1,,,
developed,118421,1,,1,,,
dickninge,118418,2,,1,,1,
diever,118425,3,,2,,1,
dieverbrug,118425,2,,1,,1,
