access,121252,1,,1,,,
act,121252,1,,1,,,
acting,121252,1,,1,,,
active,121252,1,,,,1,
actor,121252,1,,1,,,
african,121247,2,,1,,1,,121249,2,,1,,1,,121252,2,,1,,1,
agassiz,121252,1,,,,1,
age,121245,5,,5,,,,121246,5,,5,,,,121247,6,,6,,,,121249,7,,7,,,,121250,7,,7,,,,121251,5,,5,,,,121252,8,,8,,,,121254,5,,5,,,
akiwi,121252,1,,1,,,
american,121245,2,,,1,1,,121246,2,,,1,1,,121247,4,,1,1,2,,121249,6,,2,1,3,,121250,4,,1,1,2,,121251,2,,,1,1,,121252,10,,5,1,4,,121254,4,,1,1,2,
anchor,121252,1,,1,,,
annual,121252,1,,1,,,
april,121252,2,,2,,,
arctco,121252,1,,1,,,
arctic,121252,7,,5,,2,
area,121245,1,,1,,,,121246,1,,1,,,,121247,1,,1,,,,121249,1,,1,,,,121250,1,,1,,,,121251,1,,1,,,,121252,5,,2,1,2,,121254,1,,1,,,
areas,121252,2,,1,1,,
arena,121252,5,,2,,3,
argument,121252,1,,1,,,
asian,121247,3,,2,,1,,121249,1,,,,1,,121250,1,,,,1,,121251,3,,2,,1,,121252,1,,,,1,,121254,3,,2,,1,
assemble,121252,1,,1,,,
attempted,121252,1,,1,,,
attended,121252,1,,1,,,
august,121252,1,,1,,,
auto,121252,1,,1,,,
avenue,121252,1,,1,,,
average,121245,2,,2,,,,121246,3,,3,,,,121247,2,,2,,,,121249,2,,2,,,,121250,2,,2,,,,121251,2,,2,,,,121252,2,,2,,,,121254,2,,2,,,
back,121252,2,,2,,,
band,121252,3,,2,,1,
bank,121252,1,,1,,,
bankruptcy,121252,1,,1,,,
bankrupted,121252,1,,1,,,
barber,121252,1,,1,,,
bargain,121252,1,,1,,,
based,121252,5,,5,,,
bay,121252,1,,1,,,
beauty,121252,1,,1,,,
bed,121252,2,,2,,,
beds,121252,1,,1,,,
bergland,121252,3,,2,,1,
bill,121252,3,,2,,1,
blacksmith,121252,1,,1,,,
blessing,121252,3,,2,,1,
block,121252,1,,1,,,
board,121252,1,,1,,,
boat,121252,1,,1,,,
born,121252,3,,3,,,
boston,121252,2,,1,,1,
broadcast,121252,5,,2,,3,
broadway,121252,2,,1,,1,
brothers,121252,2,,2,,,
brought,121252,1,,1,,,
bruins,121252,2,,1,,1,
brynn,121252,5,,4,,1,
build,121252,1,,1,,,
building,121252,3,,3,,,
buildings,121252,2,,2,,,
built,121252,4,,4,,,
bureau,121245,2,,1,,1,,121246,2,,1,,1,,121247,2,,1,,1,,121249,2,,1,,1,,121250,2,,1,,1,,121251,2,,1,,1,,121252,1,,,,1,,121254,2,,1,,1,
businesses,121252,1,,1,,,
cabooses,121252,1,,1,,,
cah,121252,1,,1,,,
called,121252,4,,4,,,
camera,121252,1,,1,,,
campus,121252,2,,1,,1,
canada,121252,1,,,,1,
canadian,121252,3,,1,,2,
cancer,121252,1,,1,,,
capita,121245,2,,1,,1,,121246,2,,1,,1,,121247,2,,1,,1,,121249,2,,1,,1,,121250,2,,1,,1,,121251,2,,1,,1,,121252,2,,1,,1,,121254,2,,1,,1,
capitals,121252,1,,1,,,
captained,121252,1,,1,,,
capturing,121252,1,,1,,,
carlson,121252,4,,3,,1,
case,121252,4,,3,,1,
casino,121252,3,,,,3,
cat,121252,6,,4,,2,
cbs,121252,2,,1,,1,
cdt,121245,1,,,1,,,121246,1,,,1,,,121247,1,,,1,,,121249,1,,,1,,,121250,1,,,1,,,121251,1,,,1,,,121252,1,,,1,,,121254,1,,,1,,
celebrated,121252,1,,1,,,
census,121245,9,,2,1,6,,121246,9,,4,1,4,,121247,10,,3,1,6,,121249,14,,2,1,11,,121250,10,,2,1,7,,121251,9,,3,1,5,,121252,11,,,,11,,121254,10,,3,1,6,
center,121252,7,,6,,1,
central,121245,3,,,2,1,,121246,3,,,2,1,,121247,3,,,2,1,,121249,3,,,2,1,,121250,3,,,2,1,,121251,3,,,2,1,,121252,3,,,2,1,,121254,3,,,2,1,
centre,121245,2,1,,1,,
chamber,121252,1,,1,,,
championships,121252,1,,1,,,
changed,121252,1,,1,,,
changing,121252,1,,1,,,
chapter,121252,1,,1,,,
chicago,121252,1,,1,,,
children,121252,1,,1,,,
chippewa,121252,2,,1,,1,
chose,121252,1,,1,,,
christian,121252,2,,1,,1,
church,121252,1,,1,,,
cities,121252,2,,1,,,1
city,121252,9,,6,1,2,
citys,121252,2,,2,,,
citytrf,121252,2,,,2,,
clans,121252,1,,,,1,
classic,121252,1,,1,,,
classical,121252,2,,1,,1,
classics,121252,1,,1,,,
clinic,121252,1,,1,,,
closed,121252,1,,1,,,
closes,121252,1,,1,,,
code,121245,1,,,1,,,121246,1,,,1,,,121247,1,,,1,,,121249,1,,,1,,,121250,1,,,1,,,121251,1,,,1,,,121252,6,,1,3,2,,121254,1,,,1,,
college,121252,5,,3,,2,
commerce,121252,1,,1,,,
commission,121252,2,,1,,1,
communications,121252,2,,1,,1,
community,121252,5,,3,,2,
company,121252,5,,5,,,
confluence,121252,2,,2,,,
connecticut,121252,2,,1,,1,
connection,121252,1,,1,,,
connects,121252,1,,1,,,
consists,121252,1,,1,,,
contemporary,121252,4,,2,,2,
continued,121252,1,,1,,,
cornerstone,121252,1,,1,,,
